x,y,serving_cell,rsrp_serving,rsrp_0,rsrp_1,rsrp_2,rsrp_3,rsrp_4,rsrp_5,rsrp_6,rsrp_7,rsrp_8,rsrp_9,rsrp_10,rsrp_11,rsrp_12,rsrp_13,rsrp_14,rsrp_15,rsrp_16,rsrp_17,rsrp_18
2523.349479154846,2766.0002444825077,9,-78.51834362687595,-93.71944043674988,-98.39200578844732,-94.17650721282769,-109.26285581284462,-96.00878364127236,-91.75098915372845,-89.55647467151321,-97.45673394176833,-95.50601807030058,-78.51834362687595,-90.22358251361041,-97.5368903468757,-102.92539404241325,-98.91140313965535,-94.43391370539489,-102.99312282388203,-106.46075269478989,-115.68715149626019,-105.17790606607824
2520.905317044874,2764.1448160938467,9,-73.45720450818955,-93.1742310086786,-97.35154478772337,-93.4038802367168,-107.49163439166222,-95.32379908791873,-89.25544936549208,-94.62746419252733,-97.57279537489349,-97.2119347546096,-73.45720450818955,-89.0945724834836,-102.24553028208656,-105.59978647671639,-101.44572970468055,-82.17658072871203,-97.61009940484622,-108.41157082596837,-111.41144401027631,-108.10849505751185
2518.461154934903,2762.2893877050146,9,-75.1470966447868,-94.45821706624939,-97.07384471498554,-102.02535240839754,-103.82184231364089,-99.49563577128318,-91.59162232275793,-99.6377298054383,-93.3917782103219,-97.70563676887316,-75.1470966447868,-82.33924269548027,-106.83401677147152,-100.56979479486604,-101.59783542305117,-84.97112288487648,-107.69356073636064,-107.03712179165278,-104.73275660898356,-103.12427903962555
2516.016992824889,2760.4339593163536,9,-73.61646367237734,-99.63518238176736,-95.02898310840014,-103.91371314719602,-106.58653703885415,-88.2976761263311,-86.54535466688138,-93.89059653788271,-90.57875896593657,-103.84018441991854,-73.61646367237734,-90.3946696805578,-101.69746489104944,-96.49504121378148,-104.98626507762881,-88.01595290349653,-105.52320187960571,-112.57514635834312,-102.31184668757344,-104.01170919359285
2513.5728307149175,2758.5785309276926,9,-69.97756459070908,-97.15407847131755,-97.18539217290297,-104.43594165696518,-105.8300820878687,-88.49543777390876,-90.15462222211981,-90.77749057687988,-95.4083467893445,-98.1958847724494,-69.97756459070908,-89.88236310735282,-100.98849758182463,-95.4343727688617,-108.18613167512594,-90.83962011753916,-99.76768884887028,-116.76877116439007,-106.166736801648,-109.40855542665896
2511.128668604946,2756.72310253886,9,-78.71317872392993,-102.63193183886204,-100.46487186122408,-102.69618218405745,-104.63701905359628,-84.32321660254904,-93.79902448504629,-93.27491601200563,-104.04365279985635,-98.45847730444953,-78.71317872392993,-90.79468802029116,-100.89437839532368,-98.66863416719963,-101.89301769977477,-91.08827299388254,-98.44607855350831,-116.91695052505746,-107.68071897139369,-111.4306098047532
2508.684506494975,2754.867674150199,9,-73.19902915185054,-108.03963040297562,-99.89347939087511,-100.5202396653448,-96.66966555263659,-82.16414453802972,-85.88797792956953,-87.3672767187332,-101.3013995916299,-97.40241771829821,-73.19902915185054,-89.37642189457182,-101.2078174145752,-94.50675891431466,-100.30016720541936,-91.26269335965632,-92.62796189908187,-111.05987450491645,-100.45772712673086,-106.17591046394206
2506.240344385003,2753.012245761367,9,-69.79124005554624,-100.7601269569206,-99.58890724582906,-105.71930202008356,-100.30738805042729,-81.26218605666975,-90.93090651630624,-91.19195710803218,-99.88335077633555,-97.72910297845608,-69.79124005554624,-95.43604790306227,-103.21699199619448,-90.29893435355288,-98.77905658640536,-97.02446161233735,-94.8228046783052,-107.32356410315161,-102.86746631816627,-105.02078059258456
2503.7961822750317,2751.156817372706,9,-74.51920250211894,-103.59657144725105,-93.29699045949515,-110.01590686800904,-98.88794681907306,-83.34918602798066,-88.31707678455957,-95.56232591164417,-99.38889930684819,-97.2080536667688,-74.51920250211894,-100.19426267561774,-108.73570302839104,-99.22306360909585,-93.93878687094059,-96.17198086340048,-94.47456239197491,-106.90961373261764,-96.76386808826706,-110.48862668371974
2501.3520201650176,2749.301388984045,9,-77.31409451874798,-110.82982680759825,-94.57503563953344,-108.68105720532765,-94.8322896031885,-88.84904927594283,-87.23236893616446,-99.40684433703099,-106.61327671267107,-95.20700910423781,-77.31409451874798,-102.34766093413921,-108.30447045082393,-97.20395061735029,-94.64893962970686,-93.56106480584475,-84.69959697791717,-107.02501907776524,-99.1447617589068,-110.706489433689
2498.908054375965,2747.4457020127643,9,-80.91195956137636,-109.77398765368022,-97.08629452769205,-109.27133491516796,-90.84339210230758,-86.93726140588132,-86.63850575831822,-102.80703852235305,-101.78318986563427,-95.20661119400744,-80.91195956137636,-98.05175294186795,-111.42998789814465,-100.58973300851852,-97.4518706583726,-96.00424315320497,-83.50516938594808,-114.0845270696542,-99.36792416904956,-112.73073404242311
2496.464112089591,2745.5899840853644,9,-79.665754274948,-106.31223829541266,-91.80838399974346,-102.32830847155783,-97.20470996674779,-85.46540997589182,-83.57728562068421,-94.3419464068922,-100.58981374683586,-103.52133837912014,-79.665754274948,-92.44997148589344,-101.80916091093933,-99.17767816133616,-95.34494667727648,-96.1666868171895,-82.20221991296452,-110.40586224441459,-101.71094568829263,-109.06689117405799
2494.0201698032165,2743.734266157793,9,-85.54678804320443,-100.05001826554812,-93.33817667020666,-103.12267051938834,-105.22513191186889,-86.57941762157803,-82.35806481117412,-91.19482386612884,-99.54357572326987,-106.0227714025859,-85.54678804320443,-96.63532970293092,-101.90505826523844,-103.91886697569308,-97.16053899942898,-91.63437863436829,-86.98818366065407,-103.49587009985568,-101.93120721498822,-109.01104683532019
